Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
1861,370,3/19/23 12:00,937,Bill Payment
1862,857,3/19/23 13:00,4519,Purchase
1863,441,3/19/23 14:00,429,Loan Payment
1864,947,3/19/23 15:00,4134,Loan Payment
1865,781,3/19/23 16:00,2405,Purchase
1866,896,3/19/23 17:00,670,Investment
1867,920,3/19/23 18:00,2633,Purchase
1868,651,3/19/23 19:00,3960,Bill Payment
1869,564,3/19/23 20:00,459,Investment
1870,529,3/19/23 21:00,389,Bill Payment
1871,677,3/19/23 22:00,1260,Bill Payment
1872,13,3/19/23 23:00,2469,Investment
1873,702,3/20/23 00:00,3008,Loan Payment
1874,987,3/20/23 01:00,4461,Bill Payment
1875,340,3/20/23 02:00,2311,Purchase
1876,865,3/20/23 03:00,736,Loan Payment
1877,874,3/20/23 04:00,1477,Loan Payment
1878,864,3/20/23 05:00,2738,Investment
1879,776,3/20/23 06:00,3162,Purchase
1880,312,3/20/23 07:00,3530,Purchase
1881,733,3/20/23 08:00,4915,Loan Payment
1882,104,3/20/23 09:00,3364,Bill Payment
1883,339,3/20/23 10:00,425,Bill Payment
1884,198,3/20/23 11:00,609,Purchase
1885,300,3/20/23 12:00,3084,Loan Payment
1886,444,3/20/23 13:00,4184,Loan Payment
1887,359,3/20/23 14:00,1577,Loan Payment
1888,368,3/20/23 15:00,1104,Investment
1889,169,3/20/23 16:00,2953,Purchase
1890,149,3/20/23 17:00,4163,Purchase
1891,761,3/20/23 18:00,1457,Bill Payment
1892,768,3/20/23 19:00,1502,Bill Payment
1893,982,3/20/23 20:00,2681,Purchase
1894,42,3/20/23 21:00,1468,Purchase
1895,202,3/20/23 22:00,1218,Bill Payment
1896,970,3/20/23 23:00,4944,Purchase
1897,244,3/21/23 00:00,2222,Bill Payment
1898,669,3/21/23 01:00,1364,Purchase
1899,464,3/21/23 02:00,222,Investment
1900,449,3/21/23 03:00,3904,Investment
1901,913,3/21/23 04:00,4612,Loan Payment
1902,798,3/21/23 05:00,2973,Purchase
1903,794,3/21/23 06:00,2858,Bill Payment
1904,437,3/21/23 07:00,3052,Purchase
1905,893,3/21/23 08:00,3044,Purchase
1906,750,3/21/23 09:00,1742,Loan Payment
1907,531,3/21/23 10:00,3091,Bill Payment
1908,565,3/21/23 11:00,1280,Purchase
1909,597,3/21/23 12:00,4878,Bill Payment
1910,273,3/21/23 13:00,1539,Purchase
1911,430,3/21/23 14:00,1091,Loan Payment
1912,872,3/21/23 15:00,3541,Bill Payment
1913,213,3/21/23 16:00,1161,Purchase
1914,949,3/21/23 17:00,1732,Investment
1915,873,3/21/23 18:00,726,Bill Payment
1917,192,3/21/23 20:00,2200,Investment
1919,689,3/21/23 22:00,3839,Bill Payment
1920,659,3/21/23 23:00,3119,Bill Payment
1921,380,3/22/23 00:00,4104,Bill Payment
1922,967,3/22/23 01:00,1342,Purchase
1923,81,3/22/23 02:00,2058,Purchase
1924,705,3/22/23 03:00,1859,Bill Payment
1925,549,3/22/23 04:00,4852,Loan Payment
1926,377,3/22/23 05:00,1247,Purchase
1927,838,3/22/23 06:00,2028,Bill Payment
1928,154,3/22/23 07:00,527,Bill Payment
1929,642,3/22/23 08:00,1448,Loan Payment
1930,571,3/22/23 09:00,4096,Loan Payment
1931,736,3/22/23 10:00,2062,Loan Payment
1932,761,3/22/23 11:00,4378,Investment
1933,240,3/22/23 12:00,4527,Bill Payment
1934,374,3/22/23 13:00,2322,Loan Payment
1935,901,3/22/23 14:00,2269,Bill Payment
1936,805,3/22/23 15:00,3159,Purchase
1937,799,3/22/23 16:00,791,Bill Payment
1938,204,3/22/23 17:00,2723,Bill Payment
1939,611,3/22/23 18:00,1254,Investment
1940,350,3/22/23 19:00,2426,Purchase
1941,688,3/22/23 20:00,985,Purchase
1942,774,3/22/23 21:00,3501,Investment
1943,783,3/22/23 22:00,3435,Loan Payment
1944,143,3/22/23 23:00,426,Loan Payment
1945,189,3/23/23 00:00,224,Bill Payment
1946,272,3/23/23 01:00,3988,Investment
1947,532,3/23/23 02:00,1145,Loan Payment
1948,845,3/23/23 03:00,3785,Purchase
1950,426,3/23/23 05:00,4533,Loan Payment
1951,46,3/23/23 06:00,742,Purchase
1952,95,3/23/23 07:00,2756,Investment
1953,930,3/23/23 08:00,2273,Bill Payment
1954,64,3/23/23 09:00,4518,Bill Payment
1955,413,3/23/23 10:00,3814,Purchase
1956,643,3/23/23 11:00,2437,Loan Payment
1957,9,3/23/23 12:00,241,Loan Payment
1958,459,3/23/23 13:00,4940,Investment
1959,715,3/23/23 14:00,4363,Purchase
1960,409,3/23/23 15:00,412,Loan Payment
1961,470,3/23/23 16:00,4875,Bill Payment
1962,810,3/23/23 17:00,74,Purchase
1963,506,3/23/23 18:00,2247,Bill Payment
1964,686,3/23/23 19:00,959,Purchase
1965,73,3/23/23 20:00,182,Investment
1966,84,3/23/23 21:00,2685,Loan Payment
1967,59,3/23/23 22:00,1260,Loan Payment
1968,21,3/23/23 23:00,3058,Loan Payment
1969,458,3/24/23 00:00,4015,Bill Payment
1970,918,3/24/23 01:00,647,Loan Payment
1971,157,3/24/23 02:00,958,Purchase
1972,831,3/24/23 03:00,2270,Bill Payment
1973,329,3/24/23 04:00,1704,Investment
1974,573,3/24/23 05:00,4857,Bill Payment
1975,576,3/24/23 06:00,4767,Investment
1976,837,3/24/23 07:00,152,Bill Payment
1977,680,3/24/23 08:00,4591,Loan Payment
1978,203,3/24/23 09:00,1470,Investment
1979,641,3/24/23 10:00,3897,Loan Payment
1980,757,3/24/23 11:00,302,Bill Payment
1981,106,3/24/23 12:00,1653,Investment
1982,833,3/24/23 13:00,2728,Purchase
1983,122,3/24/23 14:00,847,Purchase
1984,318,3/24/23 15:00,1047,Bill Payment
1985,182,3/24/23 16:00,281,Investment
1986,615,3/24/23 17:00,1968,Purchase
1987,316,3/24/23 18:00,2379,Loan Payment
1988,814,3/24/23 19:00,815,Loan Payment
1989,773,3/24/23 20:00,3184,Bill Payment
1990,625,3/24/23 21:00,892,Loan Payment
1991,406,3/24/23 22:00,841,Loan Payment
1992,986,3/24/23 23:00,3181,Loan Payment
1993,949,3/25/23 00:00,2201,Purchase
1994,70,3/25/23 01:00,2050,Investment
1995,160,3/25/23 02:00,1604,Bill Payment
1996,240,3/25/23 03:00,1636,Investment
1997,523,3/25/23 04:00,3594,Investment
1998,138,3/25/23 05:00,283,Investment
1999,495,3/25/23 06:00,599,Purchase
2000,679,3/25/23 07:00,2710,Loan Payment
2001,247,3/25/23 08:00,592,Bill Payment
2002,866,3/25/23 09:00,3643,Investment
2003,543,3/25/23 10:00,2000,Loan Payment
2004,524,3/25/23 11:00,1268,Purchase
2005,243,3/25/23 12:00,2876,Investment
2006,620,3/25/23 13:00,3748,Loan Payment
2007,336,3/25/23 14:00,581,Purchase
2009,835,3/25/23 16:00,4232,Bill Payment
2010,194,3/25/23 17:00,4838,Loan Payment
2011,308,3/25/23 18:00,4522,Loan Payment
2012,645,3/25/23 19:00,647,Bill Payment
2013,907,3/25/23 20:00,50,Bill Payment
2014,506,3/25/23 21:00,4892,Loan Payment
2015,281,3/25/23 22:00,4402,Bill Payment
2016,803,3/25/23 23:00,1630,Loan Payment
2017,675,3/26/23 00:00,3682,Investment
2018,790,3/26/23 01:00,4147,Loan Payment
2019,933,3/26/23 02:00,4138,Purchase
2020,982,3/26/23 03:00,1309,Bill Payment
2021,439,3/26/23 04:00,4721,Investment
2022,715,3/26/23 05:00,169,Bill Payment
2023,608,3/26/23 06:00,1962,Bill Payment
2024,483,3/26/23 07:00,1741,Bill Payment
2025,223,3/26/23 08:00,2456,Purchase
2026,749,3/26/23 09:00,3172,Purchase
2027,117,3/26/23 10:00,1742,Loan Payment
2028,968,3/26/23 11:00,590,Purchase
2029,192,3/26/23 12:00,229,Bill Payment
2030,788,3/26/23 13:00,4484,Investment
2031,618,3/26/23 14:00,1759,Investment
2032,994,3/26/23 15:00,1480,Investment
2033,516,3/26/23 16:00,4338,Bill Payment
2034,530,3/26/23 17:00,1404,Purchase
2035,307,3/26/23 18:00,931,Investment
2036,964,3/26/23 19:00,2783,Bill Payment
2037,532,3/26/23 20:00,4472,Bill Payment
2038,122,3/26/23 21:00,4586,Investment
2039,649,3/26/23 22:00,3444,Investment
2040,592,3/26/23 23:00,3592,Loan Payment
2041,154,3/27/23 00:00,1128,Loan Payment
2042,870,3/27/23 01:00,1875,Bill Payment
2043,537,3/27/23 02:00,4321,Loan Payment
2044,452,3/27/23 03:00,734,Loan Payment
2045,169,3/27/23 04:00,721,Investment
2047,301,3/27/23 06:00,3936,Bill Payment
2048,553,3/27/23 07:00,400,Investment
2049,550,3/27/23 08:00,1080,Loan Payment
2050,117,3/27/23 09:00,4497,Loan Payment
2051,787,3/27/23 10:00,2775,Loan Payment
2052,782,3/27/23 11:00,4490,Purchase
2053,127,3/27/23 12:00,2438,Loan Payment
2054,405,3/27/23 13:00,4504,Loan Payment
2055,399,3/27/23 14:00,2157,Bill Payment
2056,515,3/27/23 15:00,3582,Loan Payment
2057,805,3/27/23 16:00,4488,Purchase
2058,885,3/27/23 17:00,2764,Investment
2059,498,3/27/23 18:00,3273,Loan Payment
2060,942,3/27/23 19:00,3835,Loan Payment
2061,528,3/27/23 20:00,3426,Bill Payment
2062,398,3/27/23 21:00,2067,Loan Payment
2063,265,3/27/23 22:00,2321,Loan Payment
2064,751,3/27/23 23:00,2889,Loan Payment
2065,263,3/28/23 00:00,3652,Loan Payment
2066,398,3/28/23 01:00,2619,Investment
2067,646,3/28/23 02:00,1440,Bill Payment
2068,725,3/28/23 03:00,1923,Investment
2069,527,3/28/23 04:00,767,Purchase
2070,436,3/28/23 05:00,2144,Loan Payment
2071,840,3/28/23 06:00,1922,Purchase
2072,930,3/28/23 07:00,1749,Investment
2073,360,3/28/23 08:00,3227,Purchase
2074,129,3/28/23 09:00,4766,Loan Payment
2075,864,3/28/23 10:00,1144,Purchase
2076,634,3/28/23 11:00,3722,Investment
2077,241,3/28/23 12:00,774,Loan Payment
2078,627,3/28/23 13:00,2735,Bill Payment
2079,709,3/28/23 14:00,3378,Investment
2080,222,3/28/23 15:00,3507,Loan Payment
2081,214,3/28/23 16:00,1682,Bill Payment
2082,916,3/28/23 17:00,3415,Purchase
2083,592,3/28/23 18:00,592,Purchase
2084,775,3/28/23 19:00,4776,Purchase
2085,135,3/28/23 20:00,4643,Loan Payment
2086,818,3/28/23 21:00,1831,Purchase
2087,754,3/28/23 22:00,1195,Purchase
2088,386,3/28/23 23:00,4535,Bill Payment
2089,303,3/29/23 00:00,1647,Bill Payment
2090,782,3/29/23 01:00,2190,Bill Payment
2091,287,3/29/23 02:00,198,Loan Payment
2092,562,3/29/23 03:00,1756,Investment
2093,189,3/29/23 04:00,3836,Purchase
2094,297,3/29/23 05:00,2630,Purchase
2095,526,3/29/23 06:00,3955,Loan Payment
2096,389,3/29/23 07:00,2336,Purchase
2097,459,3/29/23 08:00,1194,Loan Payment
2098,744,3/29/23 09:00,2803,Loan Payment
2099,261,3/29/23 10:00,2956,Loan Payment
2100,704,3/29/23 11:00,2510,Investment
2101,925,3/29/23 12:00,4956,Loan Payment
2102,715,3/29/23 13:00,179,Investment
2103,773,3/29/23 14:00,4935,Investment
2104,113,3/29/23 15:00,2755,Purchase
2105,886,3/29/23 16:00,1090,Bill Payment
2106,864,3/29/23 17:00,1273,Investment
2107,36,3/29/23 18:00,4874,Investment
2108,79,3/29/23 19:00,4463,Bill Payment
2109,275,3/29/23 20:00,2258,Investment
2110,960,3/29/23 21:00,3918,Bill Payment
2111,278,3/29/23 22:00,1335,Purchase
2112,674,3/29/23 23:00,3187,Loan Payment
2113,312,3/30/23 00:00,3883,Bill Payment
2114,529,3/30/23 01:00,2158,Loan Payment
2115,204,3/30/23 02:00,1698,Bill Payment
2116,985,3/30/23 03:00,2995,Loan Payment
2117,952,3/30/23 04:00,2086,Purchase
2118,17,3/30/23 05:00,1539,Investment
2119,714,3/30/23 06:00,1471,Purchase
2120,476,3/30/23 07:00,1412,Investment
2121,511,3/30/23 08:00,82,Loan Payment
2122,210,3/30/23 09:00,4359,Loan Payment
2123,499,3/30/23 10:00,4044,Investment
2124,402,3/30/23 11:00,4621,Bill Payment
2125,429,3/30/23 12:00,2806,Purchase
2126,992,3/30/23 13:00,4526,Bill Payment
2127,78,3/30/23 14:00,2503,Loan Payment
2128,568,3/30/23 15:00,4984,Purchase
2129,80,3/30/23 16:00,4241,Purchase
2130,306,3/30/23 17:00,3586,Bill Payment
2131,58,3/30/23 18:00,42,Investment
2132,530,3/30/23 19:00,2704,Investment
2133,208,3/30/23 20:00,4383,Purchase
2134,511,3/30/23 21:00,4855,Investment
2135,977,3/30/23 22:00,3608,Loan Payment
2136,135,3/30/23 23:00,2402,Bill Payment
2137,844,3/31/23 00:00,4122,Bill Payment
2138,994,3/31/23 01:00,2881,Bill Payment
2139,522,3/31/23 02:00,2687,Purchase
2140,581,3/31/23 03:00,1411,Purchase
2141,853,3/31/23 04:00,827,Investment
2142,899,3/31/23 05:00,1670,Bill Payment
2143,83,3/31/23 06:00,4572,Loan Payment
2144,621,3/31/23 07:00,4733,Loan Payment
2145,44,3/31/23 08:00,2448,Bill Payment
2146,483,3/31/23 09:00,2993,Purchase
2147,966,3/31/23 10:00,1220,Purchase
2148,910,3/31/23 11:00,609,Purchase
2149,644,3/31/23 12:00,1856,Loan Payment
2150,493,3/31/23 13:00,1865,Bill Payment
2151,499,3/31/23 14:00,1897,Loan Payment
2152,18,3/31/23 15:00,689,Bill Payment
2153,605,3/31/23 16:00,3262,Loan Payment
2154,995,3/31/23 17:00,1845,Loan Payment
2155,948,3/31/23 18:00,4040,Investment
2156,294,3/31/23 19:00,2187,Loan Payment
2157,976,3/31/23 20:00,158,Bill Payment
2158,148,3/31/23 21:00,1505,Loan Payment
2159,472,3/31/23 22:00,4923,Investment
2160,995,3/31/23 23:00,1754,Investment
2161,172,4/1/23 00:00,1656,Bill Payment
2162,563,4/1/23 01:00,3005,Investment
2163,531,4/1/23 02:00,1682,Investment
2164,120,4/1/23 03:00,1949,Purchase
2165,836,4/1/23 04:00,667,Bill Payment
2166,737,4/1/23 05:00,3677,Investment
2167,66,4/1/23 06:00,1063,Investment
2168,141,4/1/23 07:00,4081,Investment
2169,446,4/1/23 08:00,586,Bill Payment
2170,506,4/1/23 09:00,3105,Purchase
2171,189,4/1/23 10:00,3041,Loan Payment
2172,158,4/1/23 11:00,4828,Purchase
2173,610,4/1/23 12:00,4789,Bill Payment
2174,670,4/1/23 13:00,4847,Bill Payment
2175,947,4/1/23 14:00,2982,Bill Payment
2176,246,4/1/23 15:00,3958,Loan Payment
2177,856,4/1/23 16:00,2055,Bill Payment
2178,944,4/1/23 17:00,3946,Purchase
2179,748,4/1/23 18:00,2958,Investment
2180,33,4/1/23 19:00,1637,Investment
2181,361,4/1/23 20:00,1498,Bill Payment
2182,753,4/1/23 21:00,4155,Bill Payment
2183,330,4/1/23 22:00,4208,Loan Payment
2184,512,4/1/23 23:00,4473,Investment
2186,787,4/2/23 01:00,3573,Loan Payment
2187,71,4/2/23 02:00,3639,Loan Payment
2188,313,4/2/23 03:00,1724,Loan Payment
2189,915,4/2/23 04:00,1812,Purchase
2190,728,4/2/23 05:00,1430,Bill Payment
2191,79,4/2/23 06:00,3601,Bill Payment
2192,169,4/2/23 07:00,3530,Loan Payment
2193,810,4/2/23 08:00,3321,Loan Payment
2194,983,4/2/23 09:00,2315,Purchase
2195,180,4/2/23 10:00,2005,Loan Payment
2196,628,4/2/23 11:00,1977,Purchase
2197,260,4/2/23 12:00,3724,Purchase
2198,486,4/2/23 13:00,4045,Loan Payment
2199,772,4/2/23 14:00,4495,Bill Payment
2200,5,4/2/23 15:00,4878,Purchase
2201,297,4/2/23 16:00,3468,Bill Payment
2202,620,4/2/23 17:00,403,Bill Payment
2203,855,4/2/23 18:00,4788,Purchase
2204,360,4/2/23 19:00,3740,Investment
2205,117,4/2/23 20:00,4375,Purchase
2206,357,4/2/23 21:00,4254,Investment
2207,957,4/2/23 22:00,4916,Purchase
2208,843,4/2/23 23:00,37,Purchase
2209,439,4/3/23 00:00,3501,Bill Payment
2210,331,4/3/23 01:00,4271,Bill Payment
2211,525,4/3/23 02:00,1183,Loan Payment
2212,654,4/3/23 03:00,348,Bill Payment
2213,188,4/3/23 04:00,1078,Bill Payment
2214,968,4/3/23 05:00,851,Bill Payment
2215,281,4/3/23 06:00,4294,Bill Payment
2216,511,4/3/23 07:00,4756,Loan Payment
2217,466,4/3/23 08:00,303,Bill Payment
2218,115,4/3/23 09:00,1867,Investment
2219,940,4/3/23 10:00,1332,Investment
2220,236,4/3/23 11:00,1657,Loan Payment
2221,338,4/3/23 12:00,4908,Bill Payment
2222,522,4/3/23 13:00,3630,Investment
2223,199,4/3/23 14:00,4536,Purchase
2224,764,4/3/23 15:00,3104,Investment
2225,50,4/3/23 16:00,3501,Bill Payment
2226,940,4/3/23 17:00,3505,Investment
2227,142,4/3/23 18:00,4592,Purchase
2228,783,4/3/23 19:00,3811,Investment
2229,528,4/3/23 20:00,98,Bill Payment
2230,514,4/3/23 21:00,4376,Purchase
2231,670,4/3/23 22:00,1966,Loan Payment
2232,30,4/3/23 23:00,909,Purchase
2233,82,4/4/23 00:00,3487,Investment
2234,31,4/4/23 01:00,1754,Loan Payment
2235,748,4/4/23 02:00,4383,Purchase
2236,333,4/4/23 03:00,2263,Purchase
2237,660,4/4/23 04:00,3671,Purchase
2238,177,4/4/23 05:00,2970,Bill Payment
2239,370,4/4/23 06:00,1643,Loan Payment
2240,547,4/4/23 07:00,871,Loan Payment
2241,535,4/4/23 08:00,4711,Purchase
2242,106,4/4/23 09:00,1023,Loan Payment
2243,97,4/4/23 10:00,3309,Investment
2244,230,4/4/23 11:00,1516,Investment
2245,227,4/4/23 12:00,3215,Purchase
2246,371,4/4/23 13:00,4813,Investment
2247,100,4/4/23 14:00,987,Purchase
2248,445,4/4/23 15:00,3471,Investment
2249,468,4/4/23 16:00,1827,Purchase
2250,55,4/4/23 17:00,3694,Purchase
2251,195,4/4/23 18:00,4068,Loan Payment
2252,520,4/4/23 19:00,2644,Loan Payment
2253,424,4/4/23 20:00,4911,Purchase
2254,315,4/4/23 21:00,4825,Loan Payment
2255,128,4/4/23 22:00,3676,Loan Payment
2256,32,4/4/23 23:00,958,Bill Payment
2257,93,4/5/23 00:00,483,Investment
2258,519,4/5/23 01:00,577,Loan Payment
2259,258,4/5/23 02:00,3442,Purchase
2260,853,4/5/23 03:00,4033,Bill Payment
2261,902,4/5/23 04:00,2268,Bill Payment
2262,220,4/5/23 05:00,3154,Loan Payment
2263,752,4/5/23 06:00,4320,Purchase
2264,106,4/5/23 07:00,1992,Purchase
2265,548,4/5/23 08:00,1106,Purchase
2266,416,4/5/23 09:00,3580,Purchase
2267,557,4/5/23 10:00,3400,Purchase
2268,810,4/5/23 11:00,2682,Investment
2269,309,4/5/23 12:00,3656,Purchase
2270,366,4/5/23 13:00,2429,Purchase
2272,459,4/5/23 15:00,3358,Loan Payment
2273,599,4/5/23 16:00,683,Bill Payment
2274,370,4/5/23 17:00,2812,Investment
2275,331,4/5/23 18:00,2379,Bill Payment
2276,689,4/5/23 19:00,4540,Bill Payment
2277,642,4/5/23 20:00,1076,Investment
2278,707,4/5/23 21:00,697,Purchase
2279,11,4/5/23 22:00,4993,Bill Payment
2280,818,4/5/23 23:00,78,Purchase
2281,507,4/6/23 00:00,2113,Loan Payment
2282,419,4/6/23 01:00,429,Investment
2283,122,4/6/23 02:00,4008,Bill Payment
2284,911,4/6/23 03:00,2607,Purchase
2285,235,4/6/23 04:00,4348,Bill Payment
2286,331,4/6/23 05:00,2134,Loan Payment
2287,543,4/6/23 06:00,3902,Loan Payment
2288,348,4/6/23 07:00,449,Bill Payment
2289,958,4/6/23 08:00,1296,Investment
2290,412,4/6/23 09:00,1218,Loan Payment
2291,224,4/6/23 10:00,1088,Purchase
2292,153,4/6/23 11:00,2573,Loan Payment
2293,212,4/6/23 12:00,3633,Purchase
2294,92,4/6/23 13:00,1263,Bill Payment
2295,921,4/6/23 14:00,3367,Purchase
2296,331,4/6/23 15:00,3219,Bill Payment
2298,860,4/6/23 17:00,624,Investment
2299,641,4/6/23 18:00,3088,Loan Payment
2300,955,4/6/23 19:00,2733,Loan Payment
2301,709,4/6/23 20:00,3500,Loan Payment
2302,970,4/6/23 21:00,3553,Loan Payment
2303,554,4/6/23 22:00,4525,Investment
2304,878,4/6/23 23:00,1910,Loan Payment
2305,930,4/7/23 00:00,4381,Purchase
2306,228,4/7/23 01:00,1722,Investment
2307,194,4/7/23 02:00,2339,Investment
2308,530,4/7/23 03:00,3629,Purchase
2309,845,4/7/23 04:00,1204,Bill Payment
2310,243,4/7/23 05:00,4916,Loan Payment
2311,389,4/7/23 06:00,1388,Investment
2312,276,4/7/23 07:00,1322,Loan Payment
2313,450,4/7/23 08:00,2925,Loan Payment
2314,639,4/7/23 09:00,759,Purchase
2316,574,4/7/23 11:00,4705,Purchase
2317,478,4/7/23 12:00,3992,Loan Payment
2318,480,4/7/23 13:00,4634,Investment
2319,288,4/7/23 14:00,3847,Investment
2320,698,4/7/23 15:00,287,Bill Payment
2321,690,4/7/23 16:00,4768,Loan Payment
2322,678,4/7/23 17:00,2568,Bill Payment
2324,540,4/7/23 19:00,2171,Bill Payment
2325,330,4/7/23 20:00,4685,Bill Payment
2326,470,4/7/23 21:00,1399,Bill Payment
2327,759,4/7/23 22:00,700,Loan Payment
2328,849,4/7/23 23:00,4742,Purchase
2329,534,4/8/23 00:00,3478,Bill Payment
2330,939,4/8/23 01:00,1858,Investment
2331,467,4/8/23 02:00,4928,Loan Payment
2332,977,4/8/23 03:00,4980,Bill Payment
2333,984,4/8/23 04:00,3826,Investment
2334,420,4/8/23 05:00,949,Bill Payment
2336,122,4/8/23 07:00,3319,Loan Payment
2337,762,4/8/23 08:00,2060,Purchase
2338,891,4/8/23 09:00,1756,Investment
2339,308,4/8/23 10:00,2461,Bill Payment
2340,932,4/8/23 11:00,34,Purchase
2341,924,4/8/23 12:00,2566,Purchase
2342,334,4/8/23 13:00,70,Bill Payment
2343,954,4/8/23 14:00,132,Loan Payment
2344,420,4/8/23 15:00,2112,Investment
2345,326,4/8/23 16:00,1196,Loan Payment
2346,649,4/8/23 17:00,1740,Investment
2347,789,4/8/23 18:00,4651,Investment
2348,832,4/8/23 19:00,4099,Purchase
2349,844,4/8/23 20:00,2482,Bill Payment
2350,573,4/8/23 21:00,2975,Loan Payment
2351,250,4/8/23 22:00,2287,Purchase
2352,990,4/8/23 23:00,4097,Purchase
2353,95,4/9/23 00:00,2974,Purchase
2354,296,4/9/23 01:00,1320,Loan Payment
2355,184,4/9/23 02:00,164,Purchase
2356,260,4/9/23 03:00,2222,Bill Payment
2357,799,4/9/23 04:00,3263,Purchase
2358,667,4/9/23 05:00,1272,Purchase
2359,186,4/9/23 06:00,1372,Investment
2360,409,4/9/23 07:00,947,Purchase
2361,69,4/9/23 08:00,521,Loan Payment
2362,838,4/9/23 09:00,196,Loan Payment
2363,773,4/9/23 10:00,1855,Bill Payment
2364,627,4/9/23 11:00,1712,Loan Payment
2365,859,4/9/23 12:00,400,Loan Payment
2366,8,4/9/23 13:00,664,Purchase
2367,265,4/9/23 14:00,4281,Bill Payment
2368,783,4/9/23 15:00,2831,Loan Payment
2369,484,4/9/23 16:00,773,Bill Payment
2370,761,4/9/23 17:00,3410,Bill Payment
2371,617,4/9/23 18:00,4816,Investment
2372,775,4/9/23 19:00,3277,Investment
2373,736,4/9/23 20:00,1095,Purchase
2374,840,4/9/23 21:00,1939,Loan Payment
2375,371,4/9/23 22:00,4386,Purchase
2376,783,4/9/23 23:00,1973,Purchase
2377,677,4/10/23 00:00,1795,Bill Payment
2378,83,4/10/23 01:00,2284,Bill Payment
2379,807,4/10/23 02:00,2696,Bill Payment
2380,646,4/10/23 03:00,2978,Purchase
2381,211,4/10/23 04:00,4582,Loan Payment
2382,313,4/10/23 05:00,725,Purchase
2383,604,4/10/23 06:00,252,Purchase
2385,490,4/10/23 08:00,1533,Investment
2386,403,4/10/23 09:00,847,Investment
2387,639,4/10/23 10:00,3333,Loan Payment
2388,191,4/10/23 11:00,2963,Investment
2389,671,4/10/23 12:00,1355,Purchase
2390,843,4/10/23 13:00,2433,Investment
2391,335,4/10/23 14:00,2038,Investment
2392,522,4/10/23 15:00,1442,Purchase
2393,619,4/10/23 16:00,249,Loan Payment
2394,87,4/10/23 17:00,148,Investment
2395,579,4/10/23 18:00,3203,Purchase
2396,62,4/10/23 19:00,429,Purchase
2397,387,4/10/23 20:00,313,Purchase
2398,146,4/10/23 21:00,2172,Bill Payment
2399,153,4/10/23 22:00,2036,Purchase
2400,619,4/10/23 23:00,4112,Investment
2401,660,4/11/23 00:00,2236,Investment
2402,698,4/11/23 01:00,1178,Purchase
2403,349,4/11/23 02:00,425,Bill Payment
2404,854,4/11/23 03:00,2723,Bill Payment
2405,178,4/11/23 04:00,159,Bill Payment
2408,487,4/11/23 07:00,1706,Loan Payment
2409,778,4/11/23 08:00,4349,Loan Payment
2410,661,4/11/23 09:00,1920,Bill Payment
2411,247,4/11/23 10:00,1431,Loan Payment
2412,254,4/11/23 11:00,4984,Purchase
2413,500,4/11/23 12:00,3011,Bill Payment
2414,541,4/11/23 13:00,1330,Bill Payment
2415,352,4/11/23 14:00,4045,Bill Payment
2416,512,4/11/23 15:00,1533,Purchase
2417,778,4/11/23 16:00,3888,Purchase
2418,13,4/11/23 17:00,562,Bill Payment
2419,559,4/11/23 18:00,3766,Investment
2420,151,4/11/23 19:00,3681,Investment
2421,50,4/11/23 20:00,491,Loan Payment
2422,215,4/11/23 21:00,609,Purchase
2423,991,4/11/23 22:00,1174,Loan Payment
2424,644,4/11/23 23:00,4688,Loan Payment
2425,372,4/12/23 00:00,4242,Bill Payment
2426,113,4/12/23 01:00,1013,Investment
2427,252,4/12/23 02:00,1992,Loan Payment
2428,963,4/12/23 03:00,1644,Bill Payment
2429,341,4/12/23 04:00,3007,Purchase
2430,53,4/12/23 05:00,696,Loan Payment
2431,130,4/12/23 06:00,3424,Investment
2432,836,4/12/23 07:00,1769,Purchase
2433,193,4/12/23 08:00,4947,Bill Payment
2434,591,4/12/23 09:00,2490,Purchase
2435,57,4/12/23 10:00,1347,Loan Payment
2436,97,4/12/23 11:00,124,Purchase
2437,198,4/12/23 12:00,3967,Purchase
2438,647,4/12/23 13:00,578,Purchase
2439,147,4/12/23 14:00,1563,Investment
2440,684,4/12/23 15:00,2699,Loan Payment
