Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type_Bill_Payment,Transaction_Type_Investment,Transaction_Type_Loan_Payment,Transaction_Type_Purchase,,,,,
1726,539,3/13/23 21:00,2948,0,1,0,0,,,,,
1727,969,3/13/23 22:00,2493,0,0,0,1,,,,,
1728,583,3/13/23 23:00,4251,0,0,0,1,,,,,
1729,688,3/14/23 00:00,2916,1,0,0,0,,,,,
1730,202,3/14/23 01:00,3035,0,0,0,1,,,,,
1731,248,3/14/23 02:00,1385,0,0,0,1,,,,,
1732,118,3/14/23 03:00,1833,1,0,0,0,,,,,
1733,9,3/14/23 04:00,254,0,0,1,0,,,,,
1734,598,3/14/23 05:00,2358,0,0,0,1,,,,,
1735,23,3/14/23 06:00,877,0,0,1,0,,,,,
1736,967,3/14/23 07:00,2871,1,0,0,0,,,,,
1737,240,3/14/23 08:00,489,0,1,0,0,,,,,
1738,585,3/14/23 09:00,2472,0,0,1,0,,,,,
1740,984,3/14/23 11:00,3383,0,0,1,0,,,,,
1741,861,3/14/23 12:00,3031,1,0,0,0,,,,,
1742,81,3/14/23 13:00,3202,1,0,0,0,,,,,
1743,596,3/14/23 14:00,97,0,1,0,0,,,,,
1744,199,3/14/23 15:00,1250,0,0,1,0,,,,,
1745,555,3/14/23 16:00,582,0,1,0,0,,,,,
1746,1000,3/14/23 17:00,823,0,1,0,0,,,,,
1747,775,3/14/23 18:00,188,0,0,1,0,,,,,
1748,92,3/14/23 19:00,1735,0,0,1,0,,,,,
1749,851,3/14/23 20:00,172,1,0,0,0,,,,,
1750,959,3/14/23 21:00,2650,0,0,1,0,,,,,
1751,84,3/14/23 22:00,1015,1,0,0,0,,,,,
1752,300,3/14/23 23:00,2358,1,0,0,0,,,,,
1753,935,3/15/23 00:00,2431,1,0,0,0,,,,,
1754,296,3/15/23 01:00,2765,1,0,0,0,,,,,
1755,647,3/15/23 02:00,4308,1,0,0,0,,,,,
1756,454,3/15/23 03:00,4152,1,0,0,0,,,,,
1757,281,3/15/23 04:00,4568,0,0,1,0,,,,,
1758,59,3/15/23 05:00,3751,0,0,1,0,,,,,
1759,909,3/15/23 06:00,4513,0,0,0,1,,,,,
1760,871,3/15/23 07:00,1227,0,0,1,0,,,,,
1761,1000,3/15/23 08:00,2484,0,1,0,0,,,,,
1762,342,3/15/23 09:00,939,0,0,0,1,,,,,
1763,753,3/15/23 10:00,326,0,0,1,0,,,,,
1764,465,3/15/23 11:00,1512,0,1,0,0,,,,,
1765,880,3/15/23 12:00,430,0,0,1,0,,,,,
1766,342,3/15/23 13:00,4368,1,0,0,0,,,,,
1768,62,3/15/23 15:00,437,1,0,0,0,,,,,
1769,776,3/15/23 16:00,406,0,0,0,1,,,,,
1770,625,3/15/23 17:00,805,0,0,0,1,,,,,
1771,429,3/15/23 18:00,116,1,0,0,0,,,,,
1772,658,3/15/23 19:00,4059,0,0,0,1,,,,,
1773,728,3/15/23 20:00,107,0,0,0,1,,,,,
1774,256,3/15/23 21:00,1913,0,0,1,0,,,,,
1775,828,3/15/23 22:00,3580,0,1,0,0,,,,,
1776,828,3/15/23 23:00,3311,1,0,0,0,,,,,
1777,874,3/16/23 00:00,52,0,0,1,0,,,,,
1778,770,3/16/23 01:00,1587,0,0,1,0,,,,,
1779,706,3/16/23 02:00,4200,1,0,0,0,,,,,
1780,347,3/16/23 03:00,4293,0,0,0,1,,,,,
1781,526,3/16/23 04:00,394,1,0,0,0,,,,,
1782,304,3/16/23 05:00,4924,0,1,0,0,,,,,
1783,615,3/16/23 06:00,3481,0,1,0,0,,,,,
1784,245,3/16/23 07:00,3587,1,0,0,0,,,,,
1785,757,3/16/23 08:00,3248,0,0,1,0,,,,,
1786,824,3/16/23 09:00,1706,1,0,0,0,,,,,
1787,780,3/16/23 10:00,2144,0,1,0,0,,,,,
1788,736,3/16/23 11:00,3902,1,0,0,0,,,,,
1789,732,3/16/23 12:00,2546,0,0,0,1,,,,,
1790,823,3/16/23 13:00,4331,1,0,0,0,,,,,
1791,412,3/16/23 14:00,2402,0,0,1,0,,,,,
1792,878,3/16/23 15:00,4623,0,0,0,1,,,,,
1793,217,3/16/23 16:00,3825,0,1,0,0,,,,,
1795,474,3/16/23 18:00,423,0,0,1,0,,,,,
1796,36,3/16/23 19:00,2005,0,0,1,0,,,,,
1797,178,3/16/23 20:00,13,0,1,0,0,,,,,
1798,387,3/16/23 21:00,187,1,0,0,0,,,,,
1799,769,3/16/23 22:00,755,0,0,1,0,,,,,
1800,17,3/16/23 23:00,4364,0,0,0,1,,,,,
1801,711,3/17/23 00:00,661,1,0,0,0,,,,,
1802,830,3/17/23 01:00,3899,0,1,0,0,,,,,
1803,48,3/17/23 02:00,3281,0,0,0,1,,,,,
1804,62,3/17/23 03:00,2492,1,0,0,0,,,,,
1805,69,3/17/23 04:00,299,0,0,1,0,,,,,
1806,659,3/17/23 05:00,812,0,1,0,0,,,,,
1807,871,3/17/23 06:00,2540,0,1,0,0,,,,,
1808,366,3/17/23 07:00,243,1,0,0,0,,,,,
1809,162,3/17/23 08:00,417,0,1,0,0,,,,,
1810,739,3/17/23 09:00,703,0,0,0,1,,,,,
1811,945,3/17/23 10:00,1179,1,0,0,0,,,,,
1812,976,3/17/23 11:00,4667,0,0,0,1,,,,,
1813,488,3/17/23 12:00,2487,0,1,0,0,,,,,
1814,431,3/17/23 13:00,441,0,1,0,0,,,,,
1815,999,3/17/23 14:00,2554,0,1,0,0,,,,,
1816,859,3/17/23 15:00,992,0,0,0,1,,,,,
1817,489,3/17/23 16:00,3170,0,1,0,0,,,,,
1818,230,3/17/23 17:00,3054,1,0,0,0,,,,,
1819,370,3/17/23 18:00,3934,0,0,1,0,,,,,
1821,857,3/17/23 20:00,4883,0,0,1,0,,,,,
1822,410,3/17/23 21:00,4328,0,1,0,0,,,,,
1823,568,3/17/23 22:00,1698,1,0,0,0,,,,,
1824,590,3/17/23 23:00,477,0,0,0,1,,,,,
1825,270,3/18/23 00:00,2626,0,0,1,0,,,,,
1826,206,3/18/23 01:00,1355,0,0,0,1,,,,,
1827,793,3/18/23 02:00,2432,0,0,1,0,,,,,
1828,740,3/18/23 03:00,4517,0,1,0,0,,,,,
1829,900,3/18/23 04:00,4731,1,0,0,0,,,,,
1830,751,3/18/23 05:00,1021,0,0,1,0,,,,,
1831,975,3/18/23 06:00,1687,1,0,0,0,,,,,
1832,800,3/18/23 07:00,3707,0,0,1,0,,,,,
1833,82,3/18/23 08:00,4907,0,0,1,0,,,,,
1834,846,3/18/23 09:00,4076,0,1,0,0,,,,,
1836,193,3/18/23 11:00,2879,0,0,0,1,,,,,
1837,618,3/18/23 12:00,4360,0,0,1,0,,,,,
1838,189,3/18/23 13:00,1496,0,0,1,0,,,,,
1839,276,3/18/23 14:00,3349,0,0,1,0,,,,,
1840,74,3/18/23 15:00,1426,0,1,0,0,,,,,
1841,10,3/18/23 16:00,4867,1,0,0,0,,,,,
1842,635,3/18/23 17:00,2856,1,0,0,0,,,,,
1843,216,3/18/23 18:00,1367,0,1,0,0,,,,,
1844,290,3/18/23 19:00,4070,0,0,0,1,,,,,
1845,445,3/18/23 20:00,4670,0,0,0,1,,,,,
1846,988,3/18/23 21:00,1401,0,1,0,0,,,,,
1847,923,3/18/23 22:00,1588,1,0,0,0,,,,,
1848,552,3/18/23 23:00,3759,0,0,0,1,,,,,
1849,193,3/19/23 00:00,3635,0,1,0,0,,,,,
1850,639,3/19/23 01:00,2513,1,0,0,0,,,,,
1851,289,3/19/23 02:00,3147,0,0,0,1,,,,,
1852,964,3/19/23 03:00,2919,0,0,0,1,,,,,
1853,583,3/19/23 04:00,2674,0,1,0,0,,,,,
1854,649,3/19/23 05:00,409,1,0,0,0,,,,,
1855,144,3/19/23 06:00,4392,0,0,0,1,,,,,
1856,389,3/19/23 07:00,3967,0,1,0,0,,,,,
1857,866,3/19/23 08:00,2243,0,0,0,1,,,,,
1858,892,3/19/23 09:00,1549,1,0,0,0,,,,,
1859,407,3/19/23 10:00,246,0,0,1,0,,,,,
1860,811,3/19/23 11:00,4920,0,0,0,1,,,,,
1861,370,3/19/23 12:00,937,1,0,0,0,,,,,
1862,857,3/19/23 13:00,4519,0,0,0,1,,,,,
1863,441,3/19/23 14:00,429,0,0,1,0,,,,,
1864,947,3/19/23 15:00,4134,0,0,1,0,,,,,
1865,781,3/19/23 16:00,2405,0,0,0,1,,,,,
1866,896,3/19/23 17:00,670,0,1,0,0,,,,,
1867,920,3/19/23 18:00,2633,0,0,0,1,,,,,
1868,651,3/19/23 19:00,3960,1,0,0,0,,,,,
1869,564,3/19/23 20:00,459,0,1,0,0,,,,,
1870,529,3/19/23 21:00,389,1,0,0,0,,,,,
1871,677,3/19/23 22:00,1260,1,0,0,0,,,,,
1872,13,3/19/23 23:00,2469,0,1,0,0,,,,,
1873,702,3/20/23 00:00,3008,0,0,1,0,,,,,
1874,987,3/20/23 01:00,4461,1,0,0,0,,,,,
1875,340,3/20/23 02:00,2311,0,0,0,1,,,,,
1876,865,3/20/23 03:00,736,0,0,1,0,,,,,
1877,874,3/20/23 04:00,1477,0,0,1,0,,,,,
1878,864,3/20/23 05:00,2738,0,1,0,0,,,,,
1879,776,3/20/23 06:00,3162,0,0,0,1,,,,,
1880,312,3/20/23 07:00,3530,0,0,0,1,,,,,
1881,733,3/20/23 08:00,4915,0,0,1,0,,,,,
1882,104,3/20/23 09:00,3364,1,0,0,0,,,,,
1883,339,3/20/23 10:00,425,1,0,0,0,,,,,
1884,198,3/20/23 11:00,609,0,0,0,1,,,,,
1885,300,3/20/23 12:00,3084,0,0,1,0,,,,,
1886,444,3/20/23 13:00,4184,0,0,1,0,,,,,
1887,359,3/20/23 14:00,1577,0,0,1,0,,,,,
1888,368,3/20/23 15:00,1104,0,1,0,0,,,,,
1889,169,3/20/23 16:00,2953,0,0,0,1,,,,,
1890,149,3/20/23 17:00,4163,0,0,0,1,,,,,
1891,761,3/20/23 18:00,1457,1,0,0,0,,,,,
1892,768,3/20/23 19:00,1502,1,0,0,0,,,,,
1893,982,3/20/23 20:00,2681,0,0,0,1,,,,,
1894,42,3/20/23 21:00,1468,0,0,0,1,,,,,
1895,202,3/20/23 22:00,1218,1,0,0,0,,,,,
1896,970,3/20/23 23:00,4944,0,0,0,1,,,,,
1897,244,3/21/23 00:00,2222,1,0,0,0,,,,,
1898,669,3/21/23 01:00,1364,0,0,0,1,,,,,
1899,464,3/21/23 02:00,222,0,1,0,0,,,,,
1900,449,3/21/23 03:00,3904,0,1,0,0,,,,,
1901,913,3/21/23 04:00,4612,0,0,1,0,,,,,
1902,798,3/21/23 05:00,2973,0,0,0,1,,,,,
1903,794,3/21/23 06:00,2858,1,0,0,0,,,,,
1904,437,3/21/23 07:00,3052,0,0,0,1,,,,,
1905,893,3/21/23 08:00,3044,0,0,0,1,,,,,
1906,750,3/21/23 09:00,1742,0,0,1,0,,,,,
1907,531,3/21/23 10:00,3091,1,0,0,0,,,,,
1908,565,3/21/23 11:00,1280,0,0,0,1,,,,,
1909,597,3/21/23 12:00,4878,1,0,0,0,,,,,
1910,273,3/21/23 13:00,1539,0,0,0,1,,,,,
1911,430,3/21/23 14:00,1091,0,0,1,0,,,,,
1912,872,3/21/23 15:00,3541,1,0,0,0,,,,,
1913,213,3/21/23 16:00,1161,0,0,0,1,,,,,
1914,949,3/21/23 17:00,1732,0,1,0,0,,,,,
1915,873,3/21/23 18:00,726,1,0,0,0,,,,,
1917,192,3/21/23 20:00,2200,0,1,0,0,,,,,
1919,689,3/21/23 22:00,3839,1,0,0,0,,,,,
1920,659,3/21/23 23:00,3119,1,0,0,0,,,,,
1921,380,3/22/23 00:00,4104,1,0,0,0,,,,,
1922,967,3/22/23 01:00,1342,0,0,0,1,,,,,
1923,81,3/22/23 02:00,2058,0,0,0,1,,,,,
1924,705,3/22/23 03:00,1859,1,0,0,0,,,,,
1925,549,3/22/23 04:00,4852,0,0,1,0,,,,,
1926,377,3/22/23 05:00,1247,0,0,0,1,,,,,
1927,838,3/22/23 06:00,2028,1,0,0,0,,,,,
1928,154,3/22/23 07:00,527,1,0,0,0,,,,,
1929,642,3/22/23 08:00,1448,0,0,1,0,,,,,
1930,571,3/22/23 09:00,4096,0,0,1,0,,,,,
1931,736,3/22/23 10:00,2062,0,0,1,0,,,,,
1932,761,3/22/23 11:00,4378,0,1,0,0,,,,,
1933,240,3/22/23 12:00,4527,1,0,0,0,,,,,
1934,374,3/22/23 13:00,2322,0,0,1,0,,,,,
1935,901,3/22/23 14:00,2269,1,0,0,0,,,,,
1936,805,3/22/23 15:00,3159,0,0,0,1,,,,,
1937,799,3/22/23 16:00,791,1,0,0,0,,,,,
1938,204,3/22/23 17:00,2723,1,0,0,0,,,,,
1939,611,3/22/23 18:00,1254,0,1,0,0,,,,,
1940,350,3/22/23 19:00,2426,0,0,0,1,,,,,
1941,688,3/22/23 20:00,985,0,0,0,1,,,,,
1942,774,3/22/23 21:00,3501,0,1,0,0,,,,,
1943,783,3/22/23 22:00,3435,0,0,1,0,,,,,
1944,143,3/22/23 23:00,426,0,0,1,0,,,,,
1945,189,3/23/23 00:00,224,1,0,0,0,,,,,
1946,272,3/23/23 01:00,3988,0,1,0,0,,,,,
1947,532,3/23/23 02:00,1145,0,0,1,0,,,,,
1948,845,3/23/23 03:00,3785,0,0,0,1,,,,,
1950,426,3/23/23 05:00,4533,0,0,1,0,,,,,
1951,46,3/23/23 06:00,742,0,0,0,1,,,,,
1952,95,3/23/23 07:00,2756,0,1,0,0,,,,,
1953,930,3/23/23 08:00,2273,1,0,0,0,,,,,
1954,64,3/23/23 09:00,4518,1,0,0,0,,,,,
1955,413,3/23/23 10:00,3814,0,0,0,1,,,,,
1956,643,3/23/23 11:00,2437,0,0,1,0,,,,,
1957,9,3/23/23 12:00,241,0,0,1,0,,,,,
1958,459,3/23/23 13:00,4940,0,1,0,0,,,,,
1959,715,3/23/23 14:00,4363,0,0,0,1,,,,,
1960,409,3/23/23 15:00,412,0,0,1,0,,,,,
1961,470,3/23/23 16:00,4875,1,0,0,0,,,,,
1962,810,3/23/23 17:00,74,0,0,0,1,,,,,
1963,506,3/23/23 18:00,2247,1,0,0,0,,,,,
1964,686,3/23/23 19:00,959,0,0,0,1,,,,,
1965,73,3/23/23 20:00,182,0,1,0,0,,,,,
1966,84,3/23/23 21:00,2685,0,0,1,0,,,,,
1967,59,3/23/23 22:00,1260,0,0,1,0,,,,,
1968,21,3/23/23 23:00,3058,0,0,1,0,,,,,
1969,458,3/24/23 00:00,4015,1,0,0,0,,,,,
1970,918,3/24/23 01:00,647,0,0,1,0,,,,,
1971,157,3/24/23 02:00,958,0,0,0,1,,,,,
1972,831,3/24/23 03:00,2270,1,0,0,0,,,,,
1973,329,3/24/23 04:00,1704,0,1,0,0,,,,,
1974,573,3/24/23 05:00,4857,1,0,0,0,,,,,
1975,576,3/24/23 06:00,4767,0,1,0,0,,,,,
1976,837,3/24/23 07:00,152,1,0,0,0,,,,,
1977,680,3/24/23 08:00,4591,0,0,1,0,,,,,
1978,203,3/24/23 09:00,1470,0,1,0,0,,,,,
1979,641,3/24/23 10:00,3897,0,0,1,0,,,,,
1980,757,3/24/23 11:00,302,1,0,0,0,,,,,
1981,106,3/24/23 12:00,1653,0,1,0,0,,,,,
1982,833,3/24/23 13:00,2728,0,0,0,1,,,,,
1983,122,3/24/23 14:00,847,0,0,0,1,,,,,
1984,318,3/24/23 15:00,1047,1,0,0,0,,,,,
1985,182,3/24/23 16:00,281,0,1,0,0,,,,,
1986,615,3/24/23 17:00,1968,0,0,0,1,,,,,
1987,316,3/24/23 18:00,2379,0,0,1,0,,,,,
1988,814,3/24/23 19:00,815,0,0,1,0,,,,,
1989,773,3/24/23 20:00,3184,1,0,0,0,,,,,
1990,625,3/24/23 21:00,892,0,0,1,0,,,,,
1991,406,3/24/23 22:00,841,0,0,1,0,,,,,
1992,986,3/24/23 23:00,3181,0,0,1,0,,,,,
1993,949,3/25/23 00:00,2201,0,0,0,1,,,,,
1994,70,3/25/23 01:00,2050,0,1,0,0,,,,,
1995,160,3/25/23 02:00,1604,1,0,0,0,,,,,
1996,240,3/25/23 03:00,1636,0,1,0,0,,,,,
1997,523,3/25/23 04:00,3594,0,1,0,0,,,,,
1998,138,3/25/23 05:00,283,0,1,0,0,,,,,
1999,495,3/25/23 06:00,599,0,0,0,1,,,,,
2000,679,3/25/23 07:00,2710,0,0,1,0,,,,,
2001,247,3/25/23 08:00,592,1,0,0,0,,,,,
2002,866,3/25/23 09:00,3643,0,1,0,0,,,,,
2003,543,3/25/23 10:00,2000,0,0,1,0,,,,,
2004,524,3/25/23 11:00,1268,0,0,0,1,,,,,
2005,243,3/25/23 12:00,2876,0,1,0,0,,,,,
2006,620,3/25/23 13:00,3748,0,0,1,0,,,,,
2007,336,3/25/23 14:00,581,0,0,0,1,,,,,
2009,835,3/25/23 16:00,4232,1,0,0,0,,,,,
2010,194,3/25/23 17:00,4838,0,0,1,0,,,,,
2011,308,3/25/23 18:00,4522,0,0,1,0,,,,,
2012,645,3/25/23 19:00,647,1,0,0,0,,,,,
2013,907,3/25/23 20:00,50,1,0,0,0,,,,,
2014,506,3/25/23 21:00,4892,0,0,1,0,,,,,
2015,281,3/25/23 22:00,4402,1,0,0,0,,,,,
2016,803,3/25/23 23:00,1630,0,0,1,0,,,,,
2017,675,3/26/23 00:00,3682,0,1,0,0,,,,,
2018,790,3/26/23 01:00,4147,0,0,1,0,,,,,
2019,933,3/26/23 02:00,4138,0,0,0,1,,,,,
2020,982,3/26/23 03:00,1309,1,0,0,0,,,,,
2021,439,3/26/23 04:00,4721,0,1,0,0,,,,,
2022,715,3/26/23 05:00,169,1,0,0,0,,,,,
2023,608,3/26/23 06:00,1962,1,0,0,0,,,,,
2024,483,3/26/23 07:00,1741,1,0,0,0,,,,,
2025,223,3/26/23 08:00,2456,0,0,0,1,,,,,
2026,749,3/26/23 09:00,3172,0,0,0,1,,,,,
2027,117,3/26/23 10:00,1742,0,0,1,0,,,,,
2028,968,3/26/23 11:00,590,0,0,0,1,,,,,
2029,192,3/26/23 12:00,229,1,0,0,0,,,,,
2030,788,3/26/23 13:00,4484,0,1,0,0,,,,,
2031,618,3/26/23 14:00,1759,0,1,0,0,,,,,
2032,994,3/26/23 15:00,1480,0,1,0,0,,,,,
2033,516,3/26/23 16:00,4338,1,0,0,0,,,,,
2034,530,3/26/23 17:00,1404,0,0,0,1,,,,,
2035,307,3/26/23 18:00,931,0,1,0,0,,,,,
2036,964,3/26/23 19:00,2783,1,0,0,0,,,,,
2037,532,3/26/23 20:00,4472,1,0,0,0,,,,,
2038,122,3/26/23 21:00,4586,0,1,0,0,,,,,
2039,649,3/26/23 22:00,3444,0,1,0,0,,,,,
2040,592,3/26/23 23:00,3592,0,0,1,0,,,,,
2041,154,3/27/23 00:00,1128,0,0,1,0,,,,,
2042,870,3/27/23 01:00,1875,1,0,0,0,,,,,
2043,537,3/27/23 02:00,4321,0,0,1,0,,,,,
2044,452,3/27/23 03:00,734,0,0,1,0,,,,,
2045,169,3/27/23 04:00,721,0,1,0,0,,,,,
2047,301,3/27/23 06:00,3936,1,0,0,0,,,,,
2048,553,3/27/23 07:00,400,0,1,0,0,,,,,
2049,550,3/27/23 08:00,1080,0,0,1,0,,,,,
2050,117,3/27/23 09:00,4497,0,0,1,0,,,,,
2051,787,3/27/23 10:00,2775,0,0,1,0,,,,,
2052,782,3/27/23 11:00,4490,0,0,0,1,,,,,
2053,127,3/27/23 12:00,2438,0,0,1,0,,,,,
2054,405,3/27/23 13:00,4504,0,0,1,0,,,,,
2055,399,3/27/23 14:00,2157,1,0,0,0,,,,,
2056,515,3/27/23 15:00,3582,0,0,1,0,,,,,
2057,805,3/27/23 16:00,4488,0,0,0,1,,,,,
2058,885,3/27/23 17:00,2764,0,1,0,0,,,,,
2059,498,3/27/23 18:00,3273,0,0,1,0,,,,,
2060,942,3/27/23 19:00,3835,0,0,1,0,,,,,
2061,528,3/27/23 20:00,3426,1,0,0,0,,,,,
2062,398,3/27/23 21:00,2067,0,0,1,0,,,,,
2063,265,3/27/23 22:00,2321,0,0,1,0,,,,,
2064,751,3/27/23 23:00,2889,0,0,1,0,,,,,
2065,263,3/28/23 00:00,3652,0,0,1,0,,,,,
2066,398,3/28/23 01:00,2619,0,1,0,0,,,,,
2067,646,3/28/23 02:00,1440,1,0,0,0,,,,,
2068,725,3/28/23 03:00,1923,0,1,0,0,,,,,
2069,527,3/28/23 04:00,767,0,0,0,1,,,,,
2070,436,3/28/23 05:00,2144,0,0,1,0,,,,,
2071,840,3/28/23 06:00,1922,0,0,0,1,,,,,
2072,930,3/28/23 07:00,1749,0,1,0,0,,,,,
2073,360,3/28/23 08:00,3227,0,0,0,1,,,,,
2074,129,3/28/23 09:00,4766,0,0,1,0,,,,,
2075,864,3/28/23 10:00,1144,0,0,0,1,,,,,
2076,634,3/28/23 11:00,3722,0,1,0,0,,,,,
2077,241,3/28/23 12:00,774,0,0,1,0,,,,,
2078,627,3/28/23 13:00,2735,1,0,0,0,,,,,
2079,709,3/28/23 14:00,3378,0,1,0,0,,,,,
2080,222,3/28/23 15:00,3507,0,0,1,0,,,,,
2081,214,3/28/23 16:00,1682,1,0,0,0,,,,,
2082,916,3/28/23 17:00,3415,0,0,0,1,,,,,
2083,592,3/28/23 18:00,592,0,0,0,1,,,,,
2084,775,3/28/23 19:00,4776,0,0,0,1,,,,,
2085,135,3/28/23 20:00,4643,0,0,1,0,,,,,
2086,818,3/28/23 21:00,1831,0,0,0,1,,,,,
2087,754,3/28/23 22:00,1195,0,0,0,1,,,,,
2088,386,3/28/23 23:00,4535,1,0,0,0,,,,,
2089,303,3/29/23 00:00,1647,1,0,0,0,,,,,
2090,782,3/29/23 01:00,2190,1,0,0,0,,,,,
2091,287,3/29/23 02:00,198,0,0,1,0,,,,,
2092,562,3/29/23 03:00,1756,0,1,0,0,,,,,
2093,189,3/29/23 04:00,3836,0,0,0,1,,,,,
2094,297,3/29/23 05:00,2630,0,0,0,1,,,,,
2095,526,3/29/23 06:00,3955,0,0,1,0,,,,,
2096,389,3/29/23 07:00,2336,0,0,0,1,,,,,
2097,459,3/29/23 08:00,1194,0,0,1,0,,,,,
2098,744,3/29/23 09:00,2803,0,0,1,0,,,,,
2099,261,3/29/23 10:00,2956,0,0,1,0,,,,,
2100,704,3/29/23 11:00,2510,0,1,0,0,,,,,
2101,925,3/29/23 12:00,4956,0,0,1,0,,,,,
2102,715,3/29/23 13:00,179,0,1,0,0,,,,,
2103,773,3/29/23 14:00,4935,0,1,0,0,,,,,
2104,113,3/29/23 15:00,2755,0,0,0,1,,,,,
2105,886,3/29/23 16:00,1090,1,0,0,0,,,,,
2106,864,3/29/23 17:00,1273,0,1,0,0,,,,,
2107,36,3/29/23 18:00,4874,0,1,0,0,,,,,
2108,79,3/29/23 19:00,4463,1,0,0,0,,,,,
2109,275,3/29/23 20:00,2258,0,1,0,0,,,,,
2110,960,3/29/23 21:00,3918,1,0,0,0,,,,,
2111,278,3/29/23 22:00,1335,0,0,0,1,,,,,
2112,674,3/29/23 23:00,3187,0,0,1,0,,,,,
2113,312,3/30/23 00:00,3883,1,0,0,0,,,,,
2114,529,3/30/23 01:00,2158,0,0,1,0,,,,,
2115,204,3/30/23 02:00,1698,1,0,0,0,,,,,
2116,985,3/30/23 03:00,2995,0,0,1,0,,,,,
2117,952,3/30/23 04:00,2086,0,0,0,1,,,,,
2118,17,3/30/23 05:00,1539,0,1,0,0,,,,,
2119,714,3/30/23 06:00,1471,0,0,0,1,,,,,
2120,476,3/30/23 07:00,1412,0,1,0,0,,,,,
2121,511,3/30/23 08:00,82,0,0,1,0,,,,,
2122,210,3/30/23 09:00,4359,0,0,1,0,,,,,
2123,499,3/30/23 10:00,4044,0,1,0,0,,,,,
2124,402,3/30/23 11:00,4621,1,0,0,0,,,,,
2125,429,3/30/23 12:00,2806,0,0,0,1,,,,,
2126,992,3/30/23 13:00,4526,1,0,0,0,,,,,
2127,78,3/30/23 14:00,2503,0,0,1,0,,,,,
2128,568,3/30/23 15:00,4984,0,0,0,1,,,,,
2129,80,3/30/23 16:00,4241,0,0,0,1,,,,,
2130,306,3/30/23 17:00,3586,1,0,0,0,,,,,
2131,58,3/30/23 18:00,42,0,1,0,0,,,,,
2132,530,3/30/23 19:00,2704,0,1,0,0,,,,,
2133,208,3/30/23 20:00,4383,0,0,0,1,,,,,
2134,511,3/30/23 21:00,4855,0,1,0,0,,,,,
2135,977,3/30/23 22:00,3608,0,0,1,0,,,,,
2136,135,3/30/23 23:00,2402,1,0,0,0,,,,,
2137,844,3/31/23 00:00,4122,1,0,0,0,,,,,
2138,994,3/31/23 01:00,2881,1,0,0,0,,,,,
2139,522,3/31/23 02:00,2687,0,0,0,1,,,,,
2140,581,3/31/23 03:00,1411,0,0,0,1,,,,,
2141,853,3/31/23 04:00,827,0,1,0,0,,,,,
2142,899,3/31/23 05:00,1670,1,0,0,0,,,,,
2143,83,3/31/23 06:00,4572,0,0,1,0,,,,,
2144,621,3/31/23 07:00,4733,0,0,1,0,,,,,
2145,44,3/31/23 08:00,2448,1,0,0,0,,,,,
2146,483,3/31/23 09:00,2993,0,0,0,1,,,,,
2147,966,3/31/23 10:00,1220,0,0,0,1,,,,,
2148,910,3/31/23 11:00,609,0,0,0,1,,,,,
2149,644,3/31/23 12:00,1856,0,0,1,0,,,,,
2150,493,3/31/23 13:00,1865,1,0,0,0,,,,,
2151,499,3/31/23 14:00,1897,0,0,1,0,,,,,
2152,18,3/31/23 15:00,689,1,0,0,0,,,,,
2153,605,3/31/23 16:00,3262,0,0,1,0,,,,,
2154,995,3/31/23 17:00,1845,0,0,1,0,,,,,
2155,948,3/31/23 18:00,4040,0,1,0,0,,,,,
2156,294,3/31/23 19:00,2187,0,0,1,0,,,,,
2157,976,3/31/23 20:00,158,1,0,0,0,,,,,
2158,148,3/31/23 21:00,1505,0,0,1,0,,,,,
2159,472,3/31/23 22:00,4923,0,1,0,0,,,,,
2160,995,3/31/23 23:00,1754,0,1,0,0,,,,,
2161,172,4/1/23 00:00,1656,1,0,0,0,,,,,
2162,563,4/1/23 01:00,3005,0,1,0,0,,,,,
2163,531,4/1/23 02:00,1682,0,1,0,0,,,,,
2164,120,4/1/23 03:00,1949,0,0,0,1,,,,,
2165,836,4/1/23 04:00,667,1,0,0,0,,,,,
2166,737,4/1/23 05:00,3677,0,1,0,0,,,,,
2167,66,4/1/23 06:00,1063,0,1,0,0,,,,,
2168,141,4/1/23 07:00,4081,0,1,0,0,,,,,
2169,446,4/1/23 08:00,586,1,0,0,0,,,,,
2170,506,4/1/23 09:00,3105,0,0,0,1,,,,,
2171,189,4/1/23 10:00,3041,0,0,1,0,,,,,
2172,158,4/1/23 11:00,4828,0,0,0,1,,,,,
2173,610,4/1/23 12:00,4789,1,0,0,0,,,,,
2174,670,4/1/23 13:00,4847,1,0,0,0,,,,,
2175,947,4/1/23 14:00,2982,1,0,0,0,,,,,
2176,246,4/1/23 15:00,3958,0,0,1,0,,,,,
2177,856,4/1/23 16:00,2055,1,0,0,0,,,,,
2178,944,4/1/23 17:00,3946,0,0,0,1,,,,,
2179,748,4/1/23 18:00,2958,0,1,0,0,,,,,
2180,33,4/1/23 19:00,1637,0,1,0,0,,,,,
2181,361,4/1/23 20:00,1498,1,0,0,0,,,,,
2182,753,4/1/23 21:00,4155,1,0,0,0,,,,,
2183,330,4/1/23 22:00,4208,0,0,1,0,,,,,
2184,512,4/1/23 23:00,4473,0,1,0,0,,,,,
2186,787,4/2/23 01:00,3573,0,0,1,0,,,,,
2187,71,4/2/23 02:00,3639,0,0,1,0,,,,,
